Date,Open,High,Low,Close
2021.03.31,368.2920058784,370.7700199762,368.2640595266,369.2142639160
2021.04.01,371.1426257443,373.2573371455,370.9376763669,373.2014160156
2021.04.05,375.8564594895,379.0983784802,375.7819453604,378.5580444336
2021.04.06,377.9991469225,379.3778716396,377.6637622416,378.3345031738
2021.04.07,378.1668155866,379.1170200378,377.7103490017,378.7723388672
2021.04.08,380.0206514167,380.6261746888,379.0890684043,380.5702819824
2021.04.09,380.4492124791,383.5048037222,380.3281021348,383.3370971680
2021.04.12,382.7408786329,383.7469757570,382.1353553730,383.4768371582
2021.04.13,383.3743189896,385.2374848348,382.9923665798,384.6133117676
2021.04.14,384.5853958591,385.6380891937,382.7595011466,383.2998352051
2021.04.15,385.4331734470,387.6876170040,385.3866056650,387.4174499512
2021.04.16,388.7029858640,389.3178340225,387.2869900148,388.7123107910
2021.04.19,387.7807916208,388.2279333153,385.4797802188,386.8026123047
2021.04.20,385.5914957453,386.6907567846,382.4986335803,383.9705505371
2021.04.21,383.3557434051,387.8087091703,383.2159832063,387.6037597656
2021.04.22,387.4360443246,388.2651383615,383.0017004125,384.0636901855
2021.04.23,384.6226532392,389.6345741269,384.5481391112,388.2278747559
2021.04.26,388.8799769021,389.6066104435,388.2930751130,389.0383300781
2021.04.27,389.3364812549,389.5321341568,387.8179963971,388.9545288086
2021.04.28,389.2246342707,390.3425450798,388.3768904526,388.8426818848
2021.04.29,391.5629604156,391.9355879173,387.9484139465,391.3207397461
2021.04.30,389.0569805214,389.9047243925,387.8552305909,388.7495422363
2021.05.03,390.7338109557,391.1157633583,389.0942443754,389.5879821777
2021.05.04,387.6037329855,388.0974708222,383.5047736052,387.1845092773
2021.05.05,388.8240571143,389.0569528284,386.7466171101,387.3055725098
2021.05.06,387.3801199712,390.5288748453,385.3772223437,390.3984680176
2021.05.07,391.1624256129,393.8919571619,390.4823597428,393.2398376465
2021.05.10,393.5937491101,393.8173198937,389.2246233249,389.3457336426
2021.05.11,384.8369282356,386.8584473475,382.0049080638,385.8709716797
2021.05.12,383.0948850363,384.3618242625,376.3595297518,377.6730651855
2021.05.13,379.2194959363,384.1382530042,379.1728997289,382.2098693848
2021.05.14,384.9393665268,388.9265402469,384.9114201766,388.0787963867
2021.05.17,386.9702572081,387.9018401628,385.0791165176,387.0913391113
2021.05.18,387.3521831986,387.5944038656,383.5979050089,383.7562866211
2021.05.19,379.0797419643,382.9271556206,377.5985000735,382.7501525879
2021.05.20,383.6258181631,388.1253793889,383.5047362698,386.8677368164
2021.05.21,388.3490656109,389.5880871288,386.0946502945,386.5511169434
2021.05.24,388.7868254622,391.5629528916,388.5446047974,390.4916381836
2021.05.25,391.5723104359,391.9263165613,389.0477282047,389.6253051758
2021.05.26,390.2121400584,390.9015023339,389.1780966451,390.3984680176
2021.05.27,391.4232216191,391.9355808711,390.3239321288,390.6034240723
2021.05.28,392.1684587891,392.4293008667,391.0691977783,391.3020935059
2021.06.01,393.6590742965,393.7988060745,390.5196438229,390.9574890137
2021.06.02,391.6094758639,392.4106518938,390.6033789007,391.5722045898
2021.06.03,389.2618562783,391.2554285722,387.7992645433,390.1188964844
2021.06.04,391.9634861985,393.9850335027,390.1841595341,393.6869201660
2021.06.07,393.6775896089,393.8545926232,392.3733793166,393.3049621582
2021.06.08,394.1620257581,394.2551897337,391.5629299457,393.3888244629
2021.06.09,394.2272616788,394.3018042346,392.5783701099,392.8019409180
2021.06.10,394.0222539643,395.5780097526,392.7087188019,394.6277770996
2021.06.11,395.1775077811,395.3917536695,393.8919187320,395.2799682617
2021.06.14,395.3918091672,396.2674995575,394.1528161506,396.1650390625
2021.06.15,396.3141059401,396.3513487958,394.5627251146,395.4384155273
2021.06.16,395.5780759991,395.8016468115,391.1903282273,393.2304687500
2021.06.17,392.8206341153,394.0782484792,390.6314082791,393.1000976562
2021.06.18,389.8251297923,390.5167474089,387.5913771677,387.7969970703
2021.06.21,389.5541254103,393.5356619436,388.7410011375,393.3487243652
2021.06.22,393.3393530419,396.2834341714,392.6196691169,395.4515991211
2021.06.23,395.5263432062,396.3301118665,394.8908012158,394.9749145508
2021.06.24,397.1152589733,397.7320901465,396.8628904253,397.3115234375
2021.06.25,398.0591680610,399.1713807603,397.7320416455,398.7227478027
2021.06.28,399.2462335097,399.6948380192,398.0499072802,399.5266113281
2021.06.29,399.9098343659,400.5453764694,399.2088612604,399.7416076660
2021.06.30,399.2835916114,400.7509687229,399.2555538300,400.0780334473
2021.07.01,400.8350995973,402.4520211211,400.7696685970,402.2931213379
2021.07.02,403.4520604017,405.7232062338,402.3772122424,405.3680419922
2021.07.06,405.4241415804,405.6391169295,401.9005937821,404.6296997070
2021.07.07,405.3119686850,406.3400681998,403.3025183057,406.0596618652
2021.07.08,400.7509143885,403.5080861148,399.5732706851,402.7510375977
2021.07.09,404.2557870177,407.3494121347,402.5547524182,407.0503234863
2021.07.12,406.9662573136,408.7607608889,406.5363351584,408.5083923340
2021.07.13,407.7233796320,409.2187947946,406.8541797299,407.1158752441
2021.07.14,408.8075027783,409.2935290447,406.4802812331,407.7233276367
2021.07.15,406.3867945574,407.0597298390,404.4334197105,406.3307189941
2021.07.16,407.5083537825,407.5550739099,402.7510867887,403.1436157227
2021.07.19,398.3302836206,403.2090573010,394.3861406949,397.1900329590
2021.07.20,397.8535793714,404.1530095240,397.0591375922,402.8818969727
2021.07.21,404.0782120416,406.2839552087,402.8351658263,406.1437377930
2021.07.22,406.3213579406,407.2373063320,405.3400070747,406.9942932129
2021.07.23,408.9196385376,411.5179109012,408.2373763395,411.1814575195
2021.07.26,410.5926158845,412.2001818504,410.5458957580,412.1908264160
2021.07.27,411.1534178322,411.1814556139,407.4896527318,410.3122558594
2021.07.28,410.9384543183,411.5179208381,408.7233839344,410.1440124512
2021.07.29,411.0692703105,412.9198207924,411.0599148764,411.8450012207
2021.07.30,409.2841560298,411.2936064421,409.1532940337,409.8449401855
2021.08.02,411.5553422417,412.1067710167,408.6299431377,408.9851074219
2021.08.03,409.7795364099,412.4338844991,407.5925037276,412.3123779297
2021.08.04,411.0318728106,412.2842744793,410.0505220212,410.2841796875
2021.08.05,411.4431375087,412.9665901489,411.1253664860,412.8824768066
2021.08.06,413.2002061527,413.9852924571,412.9197998508,413.5646972656
2021.08.09,413.5367176024,413.8544886377,412.4618979342,413.2283020020
2021.08.10,413.6768480634,414.4526074564,412.9945859603,413.7422790527
2021.08.11,414.8078094746,414.8638850355,413.6862412110,414.7704162598
2021.08.12,414.6208980481,416.1537062033,413.7236604943,416.0134887695
2021.08.13,416.4620942234,416.7892206761,415.9760965229,416.7705383301
2021.08.16,415.4713908620,417.8827255582,413.9199004514,417.7518920898
2021.08.17,415.2003062311,415.8732414326,412.0319231945,415.0133972168
2021.08.18,414.0040642836,415.5649103189,410.2281762684,410.4711608887
2021.08.19,407.7513985768,412.3030748637,407.6112096511,411.1067199707
2021.08.20,411.4525590174,414.7050561972,410.9665327095,414.3779296875
2021.08.23,416.0602493565,418.9295727511,414.4526832434,418.0229797363
2021.08.24,418.6865234375,419.2192697916,418.1724879522,418.6865234375
2021.08.25,418.8733240291,420.0789767235,418.4994490464,419.5649414062
2021.08.26,419.2846772641,419.5183349461,416.9948490937,417.0883178711
2021.08.27,417.8921060043,421.1913514869,417.8360304398,420.8175048828
2021.08.30,421.4904164696,423.4531466839,421.2474033554,422.6680603027
2021.08.31,422.5745859478,422.9110393113,421.4436907792,422.0418395996
2021.09.01,422.9764722664,423.4905077484,422.0324861211,422.2661437988
2021.09.02,423.6867836508,424.3690457877,422.3689509787,423.5652770996
2021.09.03,422.4344228745,423.9765579302,422.0325099688,423.4624938965
2021.09.07,423.1167444291,423.2102132232,421.2755204253,421.9484558105
2021.09.08,421.4157048588,422.1447157587,419.5183769091,421.4343872070
2021.09.09,421.2380590753,422.9858138841,419.3874800599,419.6304931641
2021.09.10,421.5558679163,421.9764346466,416.2004233687,416.3219299316
2021.09.13,419.3127557334,419.5744512040,415.0788510303,417.3873901367
2021.09.14,418.8267846213,419.0324045555,414.2470990222,415.1350097656
2021.09.15,415.5554813819,419.0977395858,414.4526240435,418.6023864746
2021.09.16,418.0790927363,419.0510883167,414.9947937139,417.9389038086
2021.09.17,417.1681341461,417.5900482343,413.5113736974,413.8676757812
2021.09.20,407.7543373536,409.3295403810,402.1098169175,406.9667358398
2021.09.21,409.3014125020,410.5953394930,406.0572382327,406.5823059082
2021.09.22,408.8513629815,412.5831207203,406.6948369631,410.5484619141
2021.09.23,412.4143728690,417.1400110058,412.1799666128,415.5366516113
2021.09.24,413.9051954032,416.9337345502,413.6895313453,416.2211303711
2021.09.27,415.1896536366,416.3522992832,414.3364115975,415.0302734375
2021.09.28,412.2643399429,412.5925144168,405.9353711714,406.6667175293
2021.09.29,408.0450907778,409.7797030258,406.7886765122,407.3512573242
2021.09.30,408.8232419664,409.5264607160,402.0348461267,402.3724060059
2021.10.01,404.0976586371,408.8326537442,400.5815646623,407.1542968750
2021.10.04,405.9916262485,406.8917382394,399.7657824946,401.9035949707
2021.10.05,403.4037961536,408.3263277125,402.6068377449,406.0854187012
2021.10.06,402.4942685427,407.9793804487,400.8721956255,407.7731018066
2021.10.07,411.0454050378,414.1301704422,410.8672540128,411.2985534668
2021.10.08,412.0674384245,412.4518681018,409.9202691984,410.5484619141
2021.10.11,409.8921372238,412.7987803671,407.5105617770,407.5762023926
2021.10.12,408.4950853786,408.8982572504,405.7853354665,406.5729370117
2021.10.13,407.5948986632,408.8513125536,404.6226438533,408.0355834961
2021.10.14,411.6923578746,415.0490712800,411.2235453912,414.8990478516
2021.10.15,417.0087329507,418.4245559054,416.3898969959,418.0588684082
2021.10.18,416.2774158644,419.6341011247,415.6210668502,419.2965698242
2021.10.19,420.9186558176,422.5969840780,420.3091766355,422.5313720703
2021.10.20,422.9907895777,424.4909953670,422.8782791510,424.1909484863
2021.10.21,423.5908483464,425.5223536138,423.1595488457,425.2973327637
2021.10.22,424.8660138243,426.3099643124,422.9157378326,424.8566284180
2021.10.25,425.9443581792,427.4633063660,424.1722614993,427.1351318359
2021.10.26,428.6821752274,429.8916909141,427.1444564432,427.5195007324
2021.10.27,427.9789361518,428.6446418796,425.5504622585,425.6254882812
2021.10.28,427.0507077342,429.8073277379,427.0413509410,429.7323303223
2021.10.29,427.4350409200,430.8948789472,427.1443795022,430.6042175293
2021.11.01,431.5887642565,431.9638371375,429.6197747015,431.3450012207
2021.11.02,431.5137860980,433.3984215370,431.3825048610,433.0889892578
2021.11.03,432.5264031560,436.1362651463,432.0857182593,435.7330932617
2021.11.04,436.3331934986,437.8709123645,435.9862767972,437.7865295410
2021.11.05,440.0087609053,441.2933028750,437.7959791268,439.3055419922
2021.11.08,440.4025010821,440.8994412181,438.9960634954,439.6805114746
2021.11.09,440.0460756904,440.2804818892,436.8206441062,438.2270812988
2021.11.10,436.5393969847,438.2271390065,433.2202253751,434.7016601562
2021.11.11,436.1925285123,436.2675545380,434.8236039920,434.8423461914
2021.11.12,436.1080746560,438.6771576416,435.1610643815,438.1239624023
2021.11.15,439.4085947062,439.5679749327,437.1489150175,438.2740478516
2021.11.16,438.0115515061,441.1432158475,437.9365540897,440.0086975098
2021.11.17,439.7461020239,439.9242530537,438.3209223994,438.9397583008
2021.11.18,439.9711168325,440.6931063479,437.2520102346,440.4305725098
2021.11.19,440.3180679099,441.5651251990,439.2773178819,439.6430053711
2021.11.22,441.5181949166,444.0028951339,438.1989948187,438.4052734375
2021.11.23,438.0771968517,439.8399366038,435.4799856466,438.9866943359
2021.11.24,436.9895142624,440.2805872370,436.1737850737,440.1586914062
2021.11.26,433.5015274268,434.9642200984,429.2165744244,430.3417358398
2021.11.29,435.1236348523,437.4583119149,432.9295958151,435.6205749512
2021.11.30,433.1826850458,435.0860623658,426.9005870422,427.1443786621
2021.12.01,432.8452109792,435.6862135338,422.2031616971,422.4000549316
2021.12.02,422.6157469139,430.4355363570,422.2219318048,428.8696899414
