year,model,start,end,start_equity,end_equity,total_return,cagr,trade_count,annual_trades,fees,mdd,mdd_peak,mdd_trough,drawdown_duration_days,recovery_date,recovery_period_days,mdd_time_underwater_days,longest_time_underwater_days,longest_underwater_start
2014,cool_s10_l30_r95_block_cut,2014-01-02,2014-12-31,100000.0000000000,159113.2815156534,0.5911328152,0.5957046537,1,1.0061776860,99.9000061528,-0.2338181167,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,riskadj_h20_t10_block_cut,2014-01-02,2014-12-31,100000.0000000000,159523.7921489569,0.5952379215,0.5998470212,3,3.0185330579,251.0306172641,-0.2338181167,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2014,riskadj_h20_t15_block_cut,2014-01-02,2014-12-31,100000.0000000000,159523.7921489569,0.5952379215,0.5998470212,3,3.0185330579,251.0306172641,-0.2338181167,2014-09-18,2014-10-16,28,2014-10-31,15.0000000000,43.0000000000,92,2014-03-05
2015,vo,2015-01-02,2015-12-31,100000.0000000000,111258.1939971060,0.1125819400,0.1133154360,5,5.0308884298,290.7741161327,-0.3639707294,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,recovery_10_breadth2_cool95,2015-01-02,2015-12-31,100000.0000000000,111258.1939971060,0.1125819400,0.1133154360,5,5.0308884298,290.7741161327,-0.3639707294,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,consensus_20_60_120_n3_block_cut,2015-01-02,2015-12-31,100000.0000000000,111258.1939971060,0.1125819400,0.1133154360,5,5.0308884298,290.7741161327,-0.3639707294,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,riskadj_h60_t15_step_up,2015-01-02,2015-12-31,100000.0000000000,111258.1939971060,0.1125819400,0.1133154360,5,5.0308884298,290.7741161327,-0.3639707294,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,recovery_15_breadth2_cool95,2015-01-02,2015-12-31,100000.0000000000,111258.1939971060,0.1125819400,0.1133154360,5,5.0308884298,290.7741161327,-0.3639707294,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,cool_s10_l60_r95_block_cut,2015-01-02,2015-12-31,100000.0000000000,111258.1939971060,0.1125819400,0.1133154360,5,5.0308884298,290.7741161327,-0.3639707294,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,cool_s5_l30_r80_block_cut,2015-01-02,2015-12-31,100000.0000000000,111258.1939971060,0.1125819400,0.1133154360,5,5.0308884298,290.7741161327,-0.3639707294,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,cool_s5_l60_r65_block_cut,2015-01-02,2015-12-31,100000.0000000000,111258.1939971060,0.1125819400,0.1133154360,5,5.0308884298,290.7741161327,-0.3639707294,2015-07-20,2015-08-24,35,,,,164,2015-07-20
