year,model,start,end,start_equity,end_equity,total_return,cagr,trade_count,annual_trades,fees,mdd,mdd_peak,mdd_trough,drawdown_duration_days,recovery_date,recovery_period_days,mdd_time_underwater_days,longest_time_underwater_days,longest_underwater_start
2015,ret_qqq_60_block_cut,2015-01-02,2015-12-31,100000.0000000000,111258.1723620664,0.1125817236,0.1133152181,5,5.0308884298,290.7741062126,-0.3639706950,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,filtered_ret_qqq_60_sma150_block_cut,2015-01-02,2015-12-31,100000.0000000000,111258.1723620664,0.1125817236,0.1133152181,5,5.0308884298,290.7741062126,-0.3639706950,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,filtered_ret_qqq_60_sma100_block_cut,2015-01-02,2015-12-31,100000.0000000000,111258.1723620664,0.1125817236,0.1133152181,5,5.0308884298,290.7741062126,-0.3639706950,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,magratio_tqqq_300_floor100,2015-01-02,2015-12-31,100000.0000000000,111258.1723620664,0.1125817236,0.1133152181,5,5.0308884298,290.7741062126,-0.3639706950,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,combo_qqq_50_65_floor50,2015-01-02,2015-12-31,100000.0000000000,111258.1723620664,0.1125817236,0.1133152181,5,5.0308884298,290.7741062126,-0.3639706950,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,combo_tqqq_100_65_floor50,2015-01-02,2015-12-31,100000.0000000000,111258.1723620664,0.1125817236,0.1133152181,5,5.0308884298,290.7741062126,-0.3639706950,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,filtered_ret_tqqq_100_return60_block_cut,2015-01-02,2015-12-31,100000.0000000000,111258.1723620664,0.1125817236,0.1133152181,5,5.0308884298,290.7741062126,-0.3639706950,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,ret_qqq_150_step_up,2015-01-02,2015-12-31,100000.0000000000,111258.1723620664,0.1125817236,0.1133152181,5,5.0308884298,290.7741062126,-0.3639706950,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2015,combo_tqqq_300_65_block_cut,2015-01-02,2015-12-31,100000.0000000000,111258.1723620664,0.1125817236,0.1133152181,5,5.0308884298,290.7741062126,-0.3639706950,2015-07-20,2015-08-24,35,,,,164,2015-07-20
2016,vo,2016-01-04,2016-12-30,100000.0000000000,118681.4368268096,0.1868143683,0.1892056061,3,3.0352562327,190.1803776196,-0.2288975134,2016-04-18,2016-06-27,70,2016-07-14,17.0000000000,87.0000000000,105,2016-01-04
2016,filtered_ret_qqq_40_return60_block_cut,2016-01-04,2016-12-30,100000.0000000000,118681.4368268096,0.1868143683,0.1892056061,3,3.0352562327,190.1803776196,-0.2288975134,2016-04-18,2016-06-27,70,2016-07-14,17.0000000000,87.0000000000,105,2016-01-04
2016,filtered_ret_qqq_40_return200_block_cut,2016-01-04,2016-12-30,100000.0000000000,118681.4368268096,0.1868143683,0.1892056061,3,3.0352562327,190.1803776196,-0.2288975134,2016-04-18,2016-06-27,70,2016-07-14,17.0000000000,87.0000000000,105,2016-01-04
2016,filtered_ret_qqq_40_sma150_block_cut,2016-01-04,2016-12-30,100000.0000000000,118681.4368268096,0.1868143683,0.1892056061,3,3.0352562327,190.1803776196,-0.2288975134,2016-04-18,2016-06-27,70,2016-07-14,17.0000000000,87.0000000000,105,2016-01-04
2016,filtered_ret_qqq_40_sma100_block_cut,2016-01-04,2016-12-30,100000.0000000000,118681.4368268096,0.1868143683,0.1892056061,3,3.0352562327,190.1803776196,-0.2288975134,2016-04-18,2016-06-27,70,2016-07-14,17.0000000000,87.0000000000,105,2016-01-04
2016,ret_qqq_40_block_cut,2016-01-04,2016-12-30,100000.0000000000,118681.4368268096,0.1868143683,0.1892056061,3,3.0352562327,190.1803776196,-0.2288975134,2016-04-18,2016-06-27,70,2016-07-14,17.0000000000,87.0000000000,105,2016-01-04
2016,filtered_ret_qqq_40_sma200_block_cut,2016-01-04,2016-12-30,100000.0000000000,118681.4368268096,0.1868143683,0.1892056061,3,3.0352562327,190.1803776196,-0.2288975134,2016-04-18,2016-06-27,70,2016-07-14,17.0000000000,87.0000000000,105,2016-01-04
2016,combo_qqq_30_65_floor50,2016-01-04,2016-12-30,100000.0000000000,118681.4368268096,0.1868143683,0.1892056061,3,3.0352562327,190.1803776196,-0.2288975134,2016-04-18,2016-06-27,70,2016-07-14,17.0000000000,87.0000000000,105,2016-01-04
2016,magratio_qqq_200_step_up,2016-01-04,2016-12-30,100000.0000000000,118681.4368268096,0.1868143683,0.1892056061,3,3.0352562327,190.1803776196,-0.2288975134,2016-04-18,2016-06-27,70,2016-07-14,17.0000000000,87.0000000000,105,2016-01-04
2016,magratio_tqqq_200_step_up,2016-01-04,2016-12-30,100000.0000000000,118681.4368268096,0.1868143683,0.1892056061,3,3.0352562327,190.1803776196,-0.2288975134,2016-04-18,2016-06-27,70,2016-07-14,17.0000000000,87.0000000000,105,2016-01-04
